"GEO_ID","NAME","YEAR","ESTAB","NAICS","COUNTY","initial_approval","num_petitions","win_rate","h1b_activity"
"0500000US29510","St. Louis city, Missouri",2012,1,4869,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,5,4881,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,1,4882,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,12,4883,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,8,4884,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,14,4885,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,4889,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,4921,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,5,4922,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,34,4931,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,24,5111,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,6,5112,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,22,5121,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,5122,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,29,5151,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,5152,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,45,5173,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,8,5173,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,9,5179,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,18,5182,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,13,5191,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,5211,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,115,5221,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,49,5222,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,29,5223,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,50,5231,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,37,5239,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,32,5241,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,123,5242,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,1,5259,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,134,5311,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,67,5312,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,113,5313,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,14,5321,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,22,5322,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,3,5323,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,34,5324,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,5331,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,311,5411,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,100,5412,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,132,5413,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,48,5414,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,119,5415,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,109,5416,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,37,5417,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,91,5418,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,57,5419,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,87,5511,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,28,5611,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,12,5612,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,79,5613,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,46,5614,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,25,5615,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,65,5616,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,109,5617,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,28,5619,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,10,5621,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,5622,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,11,5629,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,61,6111,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,6112,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,11,6113,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,7,6114,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,11,6115,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,39,6116,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,13,6117,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,137,6211,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,79,6212,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,78,6213,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,52,6214,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,17,6215,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,194,6216,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,11,6219,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,5,6221,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,4,6222,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,6223,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,24,6231,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,26,6232,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,19,6233,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,5,6239,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,518,6241,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,44,6242,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,26,6243,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,134,6244,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,25,7111,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,3,7112,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,19,7113,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,3,7114,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,10,7115,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,22,7121,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,1,7131,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,2,7132,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,54,7139,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,53,7211,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,146,7223,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,116,7224,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,723,7225,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,155,8111,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,10,8112,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,21,8113,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,20,8114,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,72,8121,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,31,8122,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,39,8123,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,112,8129,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,277,8131,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,63,8132,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,41,8133,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,33,8134,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2012,107,8139,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,1151,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,2122,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,2131,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,13,2211,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,5,2212,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,2213,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,73,2361,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,46,2362,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,10,2371,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,2372,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,5,2373,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,2379,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,65,2381,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,126,2382,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,53,2383,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,20,2389,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,2,3111,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,3,3112,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,6,3113,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,9,3114,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,2,3115,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,10,3116,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,17,3118,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,10,3119,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,9,3121,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,3132,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,3133,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,3,3141,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,10,3149,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,4,3152,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,2,3159,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,1,3161,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,2,3211,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,8,3219,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,14,3222,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,57,3231,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,5,3241,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,6,3251,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,4,3252,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,2,3253,"29510",42,86,0.488372093023256,1
"0500000US29510","St. Louis city, Missouri",2013,10,3254,"29510",42,86,0.488372093023256,1
