"COUNTY","NAME","YEAR","win_rate","shannon_index","hhi","ESTAB","STATE","hhi_lagy1","hhi_lagy2","log_shannon","log_hhi","log_estab","Post","event_time","Post_Placebo"
"46065","Hughes County, South Dakota",2016,0.242424242424242,4.54110467229583,156.915545225888,667,"SD",161.668972838991,160.973370064279,1.51317030234472,5.05570773211534,6.50279004591562,0,-1,1
"46119","Sully County, South Dakota",2016,0.242424242424242,3.57855472255745,324.260355029586,65,"SD",302.768166089965,306.122448979592,1.27495901011745,5.78154675801303,4.17438726989564,0,-1,1
"47001","Anderson County, Tennessee",2016,1,4.45538200547019,203.080162610267,1552,"TN",200.673734680803,196.355448615357,1.49411280482695,5.31360079079912,7.34729970074316,0,-1,1
"47037","Davidson County, Tennessee",2016,0.601279317697228,4.67081895670103,164.035378106877,19434,"TN",160.248784070317,161.652210219661,1.54133442176669,5.10008212472384,9.87477938839938,0,-1,1
"47047","Fayette County, Tennessee",2016,0.333333333333333,4.31896237007195,214.482060185185,576,"TN",211.992438563327,224.522382621215,1.4630151812923,5.36822609937013,6.35610766069589,0,-1,1
"47065","Hamilton County, Tennessee",2016,0.285714285714286,4.64134745854561,176.87459737941,8848,"TN",177.551864136088,176.709999211716,1.53500472462871,5.17544099209476,9.08794672376212,0,-1,1
"47093","Knox County, Tennessee",2016,1,4.60772104757897,172.705659559344,11399,"TN",172.409640490374,170.769413620281,1.52773338501148,5.15158875565993,9.34128091123678,0,-1,1
"47157","Shelby County, Tennessee",2016,0.401709401709402,4.6186398402661,166.966248856336,19452,"TN",164.17390202542,163.961647098489,1.53010025487863,5.11779168933459,9.87570517152368,0,-1,1
"47187","Williamson County, Tennessee",2016,0.478632478632479,4.53988026492036,169.850315278629,6803,"TN",167.185140800096,170.316407561168,1.51290063833991,5.13491755082288,8.82511897034506,0,-1,1
"48029","Bexar County, Texas",2016,0.284552845528455,4.55312682129955,192.51803915038,35619,"TX",191.165893290056,186.033360740397,1.51581421041224,5.26018985920945,10.4806344823339,0,-1,1
"48039","Brazoria County, Texas",2016,0.541666666666667,4.55161957449386,192.650715881704,5516,"TX",190.588514705367,187.87696912501,1.51548312006574,5.2608787870357,8.61540823891319,0,-1,1
"48041","Brazos County, Texas",2016,0.805342567400445,4.54962761105757,184.489013671834,4247,"TX",182.905955725825,186.760410936235,1.51504538588987,5.2175899152135,8.35396813031327,0,-1,1
"48057","Calhoun County, Texas",2016,0.636363636363636,4.32536134020848,223.784164774062,452,"TX",222.413658078158,210.768252726295,1.46449568376301,5.41068203722642,6.11368217983223,0,-1,1
"48085","Collin County, Texas",2016,0.178919631093544,4.38429042125317,229.94863142285,22607,"TX",226.553482307978,222.49877270409,1.47802779317537,5.43785594233895,10.0260148718158,0,-1,1
"48113","Dallas County, Texas",2016,0.308264862252296,4.62547172985502,167.837080122068,65711,"TX",165.418007149894,163.401527543286,1.53157836140751,5.1229937477025,11.0930216181599,0,-1,1
"48121","Denton County, Texas",2016,0.181223134036733,4.51676271672023,201.844741837854,14267,"TX",198.656168571132,194.627923498531,1.507795524126,5.30749879711002,9.56570445711481,0,-1,1
"48141","El Paso County, Texas",2016,0.25,4.56620545876119,193.115788821777,14391,"TX",188.46864051152,186.87233402985,1.51868254463383,5.26328995109333,9.57435829017017,0,-1,1
"48157","Fort Bend County, Texas",2016,0.147079037800687,4.48290446090938,202.182349427475,12649,"TX",198.959557093325,197.120486348329,1.50027115352738,5.3091700101326,9.44533343964754,0,-1,1
"48167","Galveston County, Texas",2016,0.25,4.54679670483725,202.250291944795,5746,"TX",200.339171290791,197.250594609356,1.51442296410887,5.30950599942233,8.65625923953924,0,-1,1
"48185","Grimes County, Texas",2016,0.318181818181818,4.35789134369548,195.814571364491,417,"TX",194.396386005383,196.964723113053,1.47198830360387,5.27716814696219,6.0330862217988,0,-1,1
"48201","Harris County, Texas",2016,0.31276031806134,4.64280700058636,167.912362777315,100779,"TX",165.544303711174,162.66238063215,1.53531914034835,5.12344219316146,11.5206852795817,0,-1,1
"48215","Hidalgo County, Texas",2016,0.636363636363636,4.4962081807349,195.757156235317,11932,"TX",192.137762327828,188.334744253767,1.50323441506365,5.27687489223751,9.38697914563464,0,-1,1
"48245","Jefferson County, Texas",2016,0.150793650793651,4.55961679802428,189.854279071682,5657,"TX",188.920963394705,184.332154511456,1.51723858447412,5.24625682564783,8.64064899534316,0,-1,1
"48339","Montgomery County, Texas",2016,0.282828282828283,4.57300763584444,175.043315605171,11135,"TX",172.366518038944,169.113075384146,1.52017111444151,5.16503346103989,9.31784857969147,0,-1,1
"48375","Potter County, Texas",2016,NA,4.56495154882464,187.146924321567,3581,"TX",182.756182509035,178.995901428357,1.51840790037059,5.23189399991973,8.18339736999843,0,-1,1
"48381","Randall County, Texas",2016,NA,4.49873216768177,181.507313270456,2553,"TX",181.849242404332,178.153431648301,1.5037956165648,5.20129594639428,7.84502441724148,0,-1,1
"48439","Tarrant County, Texas",2016,0.338485316846986,4.61996075074023,176.812349595482,41236,"TX",172.927125278807,170.15194065146,1.53038620954679,5.17508899841728,10.6270669402163,0,-1,1
"48453","Travis County, Texas",2016,0.246202200104767,4.56382029452719,177.006205562474,34469,"TX",175.762475155878,174.699853795277,1.5181600566688,5.17618479163425,10.4478156483561,0,-1,1
"48473","Waller County, Texas",2016,0.454545454545455,4.5811129560222,152.918680523074,747,"TX",157.50370301887,155.684874565993,1.52194197210382,5.02990628024713,6.61606518513282,0,-1,1
"48491","Williamson County, Texas",2016,0.422727272727273,4.50247365654514,189.141982146905,10273,"TX",189.494605386663,183.156169458496,1.50462694720025,5.24249796131941,9.23727437321626,0,-1,1
"49035","Salt Lake County, Utah",2016,0.339563862928349,4.63180501322679,159.46345055079,31602,"UT",157.765594422654,157.701563654026,1.53294664379458,5.0718147458142,10.3609756887114,0,-1,1
"49049","Utah County, Utah",2016,0.43125,4.52443963199842,178.363160390512,12841,"UT",172.81403822859,169.821594583844,1.50949373125091,5.18382169876865,9.46039845583127,0,-1,1
"49051","Wasatch County, Utah",2016,0.172413793103448,4.2564874395805,235.068870099377,919,"UT",227.981115519404,219.718093073093,1.44844427545791,5.45987853546189,6.82328612235569,0,-1,1
"50007","Chittenden County, Vermont",2016,0.166666666666667,4.66728279853366,148.199449127262,5671,"VT",152.666997411099,153.171066887145,1.5405770604894,4.99855899576508,8.64312074801403,0,-1,1
"51003","Albemarle County, Virginia",2016,0.361111111111111,4.52906544014415,169.183498583191,2703,"VA",167.298523914937,167.973743266068,1.51051561360728,5.13098391631207,7.90211754627645,0,-1,1
"51013","Arlington County, Virginia",2016,0.265734265734266,4.0816197076177,352.877126117603,6318,"VA",347.066998562377,354.704892872787,1.40649389679872,5.86611991168509,8.75115798136203,0,-1,1
"51041","Chesterfield County, Virginia",2016,0.257142857142857,4.48611949338199,181.53660000501,7251,"VA",180.337868785336,182.356098269628,1.50098807269867,5.20145728629585,8.88889466937159,0,-1,1
"51059","Fairfax County, Virginia",2016,0.121125043538837,4.19953021115275,335.749328041766,30869,"VA",326.618369822822,326.489342155504,1.4349726645457,5.81636483403654,10.3375077230616,0,-1,1
"51075","Goochland County, Virginia",2016,0.969465648854962,4.39650613747535,201.525789900081,644,"VA",198.61026193457,195.381349142766,1.48081016582715,5.30591736277534,6.46769872610435,0,-1,1
"51085","Hanover County, Virginia",2016,0.139130434782609,4.49813079494963,187.649422971199,3139,"VA",185.499699314702,190.291611494346,1.50366193158248,5.23457545054939,8.05165955684195,0,-1,1
"51087","Henrico County, Virginia",2016,0.522041763341067,4.54345993986645,167.935662339237,9260,"VA",169.292964874545,167.32965143699,1.51368882309369,5.12358094378804,9.13345932764022,0,-1,1
"51107","Loudoun County, Virginia",2016,0.138177486599166,4.15900922329525,408.275984094326,10161,"VA",390.956682654814,367.177626451117,1.42527687842969,6.01194337733116,9.22631214148588,0,-1,1
"51153","Prince William County, Virginia",2016,0.197916666666667,4.31557462434958,231.934798136942,8037,"VA",228.226141229746,228.629567178443,1.46223048469574,5.44645628965328,8.99181115821272,0,-1,1
"51161","Roanoke County, Virginia",2016,0.45,4.47493998391737,177.550181099112,1989,"VA",175.076386959925,176.115749830629,1.49849294022177,5.17925327937794,7.59538727885397,0,-1,1
"51181","Surry County, Virginia",2016,0.212121212121212,3.49932680860232,405.405405405405,74,"VA",405.092592592593,439.111111111111,1.25257060959624,6.00488756744012,4.30406509320417,0,-1,1
"51183","Sussex County, Virginia",2016,0.193548387096774,4.0148211758185,267.696346265376,181,"VA",286.195811616367,290.565213320433,1.3899928073828,5.58985330181671,5.19849703126583,0,-1,1
"51510","Alexandria city, Virginia",2016,0.259259259259259,4.26732405804889,257.905749497249,4692,"VA",262.354169689939,258.161121212238,1.45098694649417,5.55259420615276,8.45361420977337,0,-1,1
"51540","Charlottesville city, Virginia",2016,0.371428571428571,4.41548428923542,242.115185220096,2060,"VA",238.110130894493,242.340149472014,1.48511751982627,5.48941358490182,7.63046126178363,0,-1,1
"51550","Chesapeake city, Virginia",2016,0.114285714285714,4.48820969228836,192.298337502246,5380,"VA",193.897875059965,187.860503576715,1.50145389000957,5.25904800722323,8.59044365315583,0,-1,1
"51600","Fairfax city, Virginia",2016,0.114241001564945,4.02827145630843,352.688347756646,2278,"VA",347.167733365536,357.94405678779,1.39333736491635,5.8655847994313,7.73105314400713,0,-1,1
"51610","Falls Church city, Virginia",2016,0.00285001781261133,4.12953791564153,308.768593717101,869,"VA",310.936150096989,304.905290431007,1.41816551588081,5.73259210869439,6.76734312526539,0,-1,1
"51683","Manassas city, Virginia",2016,0.0454545454545455,4.2510229320692,236.586666666667,1500,"VA",235.495399864867,225.123365205499,1.44715964387379,5.46631459605384,7.3132203870903,0,-1,1
"51685","Manassas Park city, Virginia",2016,0.0434782608695652,3.66339783371331,462.993572084481,330,"VA",426.260687335452,420.894255622854,1.29839108661152,6.137713170803,5.79909265446053,0,-1,1
"51740","Portsmouth city, Virginia",2016,0.0606060606060606,4.4327989365173,208.594947041867,1658,"VA",203.660290905216,215.637600201385,1.4890311986588,5.34039431907994,7.41336733569524,0,-1,1
"51760","Richmond city, Virginia",2016,0.553191489361702,4.5714124468702,187.264646322743,6112,"VA",185.998084115094,188.046121328139,1.51982222649105,5.23252283735044,8.71800933084636,0,-1,1
"51770","Roanoke city, Virginia",2016,0.545454545454545,4.58860437780258,175.359961712367,3111,"VA",176.161250487345,173.712544182003,1.52357592071409,5.1668407854223,8.04269949689764,0,-1,1
"51800","Suffolk city, Virginia",2016,0.108108108108108,4.40133298754915,216.730960795386,1588,"VA",219.616468197861,218.670156849368,1.48190744675933,5.37865677233489,7.37023064180708,0,-1,1
"53011","Clark County, Washington",2016,0.818181818181818,4.54682192314166,174.196988803641,10581,"WA",170.205738570067,168.264183785128,1.51442851048275,5.1601867784116,9.26681521890416,0,-1,1
"53033","King County, Washington",2016,1,4.57858545623388,180.358009066267,67895,"WA",177.348107941714,176.372655787476,1.5213900980707,5.19494381482632,11.1257176731329,0,-1,1
"53053","Pierce County, Washington",2016,0.702702702702703,4.5251083928194,190.697420883808,17385,"WA",188.520185946718,187.301218100602,1.50964153107922,5.25068798804616,9.76336304444196,0,-1,1
"53061","Snohomish County, Washington",2016,0.23463687150838,4.49286125245876,204.32323437597,18225,"WA",200.986986714634,196.963906867205,1.50248974878742,5.31970322211181,9.81054955687686,0,-1,1
"53063","Spokane County, Washington",2016,0.476190476190476,4.64048388664606,160.72874370567,12810,"WA",160.330257264199,158.379449609909,1.53481864671586,5.07971812237225,9.45798139489078,0,-1,1
"53067","Thurston County, Washington",2016,0.0275590551181102,4.50911165804279,189.108491090902,6082,"WA",188.269682633458,188.317593159478,1.50610016250399,5.24232087730519,8.71308886823731,0,-1,1
"54039","Kanawha County, West Virginia",2016,0.488372093023256,4.58906443647428,174.418839021768,4880,"WV",176.223024671094,176.701982576622,1.52367617682082,5.16145952755474,8.49290049884719,0,-1,1
"55025","Dane County, Wisconsin",2016,0.961783439490446,4.63384521936992,162.950963744769,14086,"WI",161.581175370888,159.630823743463,1.53338702436688,5.0934493196249,9.55293667530536,0,-1,1
"55073","Marathon County, Wisconsin",2016,1,4.66711761260917,151.02121608022,3358,"WI",149.531651363153,150.889480319372,1.54054166755204,5.0174203307877,8.11910083763749,0,-1,1
"55079","Milwaukee County, Wisconsin",2016,0.475961538461538,4.65337648659455,161.911927789215,19873,"WI",160.74716413221,160.427767998605,1.53759308224659,5.08705253177595,9.89711730552829,0,-1,1
"55089","Ozaukee County, Wisconsin",2016,0.19047619047619,4.6325020675238,154.069035628456,2771,"WI",155.55921734886,154.210909090909,1.53309712548571,5.03740078526635,7.92696354486298,0,-1,1
"55101","Racine County, Wisconsin",2016,0.153846153846154,4.64184549340372,156.50813428528,4027,"WI",153.961288982115,151.62718827143,1.53511202280966,5.05310798489326,8.30077696085145,0,-1,1
"55133","Waukesha County, Wisconsin",2016,0.137931034482759,4.6774548986557,146.854582010679,12551,"WI",146.905040687097,146.588704826349,1.5427541369295,4.98944285913728,9.43755562266045,0,-1,1
"55141","Wood County, Wisconsin",2016,0.9,4.62120292405863,160.892774997189,1787,"WI",161.332032265133,165.228138714898,1.5306550443753,5.0807381493058,7.48829351515943,0,-1,1
"01017","Chambers County, Alabama",2017,0.22,3.62873608614074,435.041403336776,478,"AL",319.055471453287,305.201124567474,1.28888440200991,6.07544120664389,6.16961073249146,1,0,1
"01073","Jefferson County, Alabama",2017,0.65,4.54958473400602,184.85984028608,16365,"AL",179.620512985832,177.921104053727,1.51503596154633,5.21959791786395,9.70290018693528,1,0,1
"01081","Lee County, Alabama",2017,0.209876543209877,4.35803055606398,226.851017263047,2707,"AL",213.199585286341,219.085907045143,1.47202024798568,5.42429349039812,7.9035962896143,1,0,1
"01087","Macon County, Alabama",2017,0.242424242424242,2.9320444276289,621.44,125,"AL",256.5,299.583581201666,1.07569993657976,6.43203936566291,4.8283137373023,1,0,1
"01089","Madison County, Alabama",2017,0.285714285714286,4.43350881813481,205.066959609008,8401,"AL",196.55911786025,196.500854687848,1.48919132881414,5.32333655804478,9.03610602536485,1,0,1
"01101","Montgomery County, Alabama",2017,0.22972972972973,4.51581588896226,179.682087170979,5496,"AL",170.167424733787,170.887494668702,1.50758587684747,5.19118910696774,8.61177583390219,1,0,1
"01117","Shelby County, Alabama",2017,0.28,4.50483075683775,173.511927745994,5161,"AL",167.941639761039,168.679436213439,1.50515032250506,5.15624634483942,8.54888563814873,1,0,1
"04013","Maricopa County, Arizona",2017,1,4.56117352232149,180.771632698418,94465,"AZ",177.304661617307,175.588419960189,1.5175799418034,5.19723453685624,11.4559846745074,1,0,1
"04019","Pima County, Arizona",2017,0.475,4.55556417011116,179.043926669858,20243,"AZ",176.005719454683,173.314653547664,1.51634938036631,5.18763117612527,9.91556433376158,1,0,1
"04021","Pinal County, Arizona",2017,1,4.47668797006536,189.534778408405,3640,"AZ",182.175929973498,177.975244800312,1.49888348061938,5.24457253490455,8.19973896063079,1,0,1
"05007","Benton County, Arkansas",2017,0.863636363636364,4.3300957310415,282.251277056361,6354,"AR",268.971872387876,269.878433933753,1.46558965055557,5.64279772757706,8.75683981482946,1,0,1
"05119","Pulaski County, Arkansas",2017,0.299539170506912,4.54767163920496,179.274980114452,12178,"AR",174.538154676998,171.630670619011,1.51461537433832,5.1889208288466,9.40738632416852,1,0,1
"06001","Alameda County, California",2017,0.200784826684107,4.59800635182935,192.309732298211,40018,"CA",190.04106382617,189.85651756639,1.52562280777313,5.25910726128919,10.5970846318764,1,0,1
"06013","Contra Costa County, California",2017,0.151996565049377,4.473626594704,193.708948001944,23872,"CA",189.510459287039,188.642518234749,1.49819939841007,5.26635676450316,10.0804615030035,1,0,1
"06017","El Dorado County, California",2017,0.13,4.34689603426405,219.909228859419,4439,"CA",209.541844103138,205.185666937371,1.46946203505721,5.39321486511762,8.39818440483404,1,0,1
"06019","Fresno County, California",2017,0.5,4.54334623659947,194.003273859389,16824,"CA",189.882157844942,188.410058673411,1.5136637970802,5.2678750344848,9.73056171738254,1,0,1
"06029","Kern County, California",2017,0.96,4.51682534234277,208.194118258842,12860,"CA",201.547852580438,197.936516165104,1.50780938918652,5.33847090534398,9.46187699779161,1,0,1
"06037","Los Angeles County, California",2017,0.287047619047619,4.59167933050443,180.743076941224,274941,"CA",176.541801903799,174.351340985729,1.52424582437166,5.19707655845872,12.524311808176,1,0,1
"06041","Marin County, California",2017,0.31740614334471,4.42849433455119,192.755993432093,9978,"CA",190.363206749413,186.997759155595,1.48805964695116,5.26142510628994,9.20813794842098,1,0,1
"06053","Monterey County, California",2017,0.275862068965517,4.46993542755047,207.772385305563,8685,"CA",202.07879503969,204.107274324174,1.49737396278299,5.3364431791008,9.06935267867521,1,0,1
"06059","Orange County, California",2017,0.306522473808719,4.55580749462563,185.459284393312,96777,"CA",182.954235170401,181.334402362282,1.5164027915372,5.22283536681461,11.4801646417267,1,0,1
"06061","Placer County, California",2017,0.425,4.41822921987085,198.807217768815,10721,"CA",193.610379320959,192.542299774532,1.48573898682788,5.29233560024758,9.27995971385624,1,0,1
"06065","Riverside County, California",2017,0.397849462365591,4.55059960314963,197.737475125659,38868,"CA",193.354851796335,190.920840898041,1.51525900519252,5.28694026772993,10.5679265689593,1,0,1
"06067","Sacramento County, California",2017,0.153236459709379,4.52135388946578,193.815764908733,29430,"CA",188.014695771309,186.898216193381,1.50881148206072,5.26690804242653,10.2897698412275,1,0,1
"06071","San Bernardino County, California",2017,0.307443365695793,4.63764884961613,183.598618930718,35579,"CA",180.315252115191,177.752197768928,1.53420752437072,5.21275195599425,10.4795108551475,1,0,1
"06073","San Diego County, California",2017,0.594368340943683,4.55256496954969,186.283535582648,84951,"CA",183.121851078605,180.804908227914,1.51569080369839,5.22726989787097,11.3498298986612,1,0,1
"06075","San Francisco County, California",2017,1,4.37705346076062,242.258532036508,34412,"CA",237.945021740766,239.202743927893,1.47637577215304,5.49000547011561,10.4461606197412,1,0,1
"06077","San Joaquin County, California",2017,0.322033898305085,4.55768182013153,194.962933305923,11428,"CA",191.38074265038,186.293061572836,1.51681412148287,5.27280945488454,9.34382176335066,1,0,1
"06081","San Mateo County, California",2017,0.1923828125,4.51153564937157,193.039313579915,21284,"CA",193.032983789451,189.35242499649,1.50663759431005,5.26289386546667,9.96571089571626,1,0,1
"06083","Santa Barbara County, California",2017,0.434343434343434,4.55003002191889,187.394622684029,11682,"CA",180.779527276429,179.815443728318,1.51513383116502,5.23321667507048,9.36580447460025,1,0,1
"06085","Santa Clara County, California",2017,0.273358611055677,4.4475218739088,217.701006644578,48597,"CA",217.917973202084,215.351320677795,1.49234705879394,5.38312259222879,10.7913170795882,1,0,1
"06087","Santa Cruz County, California",2017,0.444444444444444,4.50332367950076,194.31937417229,7001,"CA",188.46701074205,190.5237627223,1.5048157195935,5.26950306408504,8.8538082749772,1,0,1
"06095","Solano County, California",2017,0.196078431372549,4.51479705483493,196.655675666461,7007,"CA",197.024000963394,195.257439847748,1.50736023676345,5.28145436022823,8.85466492837053,1,0,1
"06097","Sonoma County, California",2017,0.417582417582418,4.57213416395182,180.308233052809,14085,"CA",176.461104723434,176.486973991997,1.51998009019839,5.19466779224389,9.55286568031047,1,0,1
"06111","Ventura County, California",2017,0.185022026431718,4.57975740007236,178.344005347474,21267,"CA",173.551759605222,173.136832661098,1.52164602730665,5.18371429950732,9.96491185452313,1,0,1
"08001","Adams County, Colorado",2017,0.461538461538462,4.57267304671944,174.633498844787,9991,"CO",170.231255386383,166.522581556101,1.52009794566671,5.16268948551114,9.20943996673302,1,0,1
"08005","Arapahoe County, Colorado",2017,0.266331658291457,4.48094545836969,179.890924377432,18940,"CO",175.045397431264,174.613216127923,1.49983406397579,5.19235069153181,9.84903136674007,1,0,1
"08013","Boulder County, Colorado",2017,0.335195530726257,4.43224612658311,211.834197004879,12492,"CO",205.230101037607,204.449967647178,1.48890648187936,5.35580387908076,9.43284371840297,1,0,1
"08014","Broomfield County, Colorado",2017,0.366666666666667,4.28362097912383,217.129318128231,2085,"CO",194.952014241361,197.067193252396,1.45479867507761,5.38049311211587,7.6425241342329,1,0,1
"08031","Denver County, Colorado",2017,0.386167146974063,4.53990678264778,188.905950515591,25636,"CO",184.05345219369,182.670499375798,1.51290647938603,5.24124927488793,10.1517528926241,1,0,1
"08035","Douglas County, Colorado",2017,0.205741626794258,4.3322275618513,215.895617449725,9216,"CO",212.252317073187,211.211628206887,1.46608185819566,5.37479503833245,9.12869638293567,1,0,1
"08041","El Paso County, Colorado",2017,0.333333333333333,4.47497641601221,183.957274052797,17481,"CO",177.921013693228,175.859848250774,1.49850108154806,5.21470352441015,9.76886985581118,1,0,1
"08059","Jefferson County, Colorado",2017,0.575,4.44788401099308,192.348656673407,17235,"CO",186.794267863321,185.967900847489,1.49242847994305,5.25930964541206,9.75469747895097,1,0,1
"08069","Larimer County, Colorado",2017,0.8,4.515132050098,179.810737548124,10854,"CO",173.094350869708,172.788487060948,1.50743443341757,5.19190483965441,9.29228895462335,1,0,1
"08123","Weld County, Colorado",2017,0.375,4.51394764662475,177.030557857752,6201,"CO",167.409099814876,166.032724572817,1.50717208032737,5.17632236093683,8.73246584834988,1,0,1
"09001","Fairfield County, Connecticut",2017,0.357766143106457,4.53590505555319,183.023693246361,27115,"CT",180.663587526899,177.554707452455,1.51202463489095,5.20961561575233,10.2078423592752,1,0,1
"09003","Hartford County, Connecticut",2017,0.0623548922056385,4.61158248862313,173.235232429593,22816,"CT",170.338995742563,169.904127790641,1.52857107112406,5.15465039593538,10.035217323214,1,0,1
"09007","Middlesex County, Connecticut",2017,0.263157894736842,4.50710459613168,192.928174191724,4120,"CT",179.936559716397,179.912801327159,1.50565495092351,5.26231796519121,8.32360844234357,1,0,1
"09009","New Haven County, Connecticut",2017,0.320388349514563,4.58871070060184,191.05490144664,19506,"CT",187.560541022572,186.435484466329,1.52359909149953,5.25256082887206,9.87847738953196,1,0,1
"09013","Tolland County, Connecticut",2017,0.333333333333333,4.29582067969108,226.73501470274,2351,"CT",202.99401445987,200.992396145574,1.4576426151089,5.42378199950263,7.76259604854007,1,0,1
"10003","New Castle County, Delaware",2017,0.286885245901639,4.57067378365424,167.159865663732,15887,"DE",165.037105487386,167.548484927589,1.51966063028665,5.11895063394056,9.67325644372002,1,0,1
"11001","District of Columbia, District of Columbia",2017,0.560869565217391,4.16494783144387,280.088622278604,23516,"DC",273.695160297784,273.459455773359,1.4267037500767,5.63510606122899,10.0654363195221,1,0,1
"12001","Alachua County, Florida",2017,0.361702127659574,4.4788247625266,190.170303311329,6118,"FL",185.13676779985,182.932636809931,1.49936068221925,5.24792000391127,8.71899052471085,1,0,1
"12009","Brevard County, Florida",2017,0.0687830687830688,4.49222383140391,189.212544343082,14190,"FL",188.321120415576,185.715296925388,1.50234786453146,5.24287095644464,9.56029277015409,1,0,1
"12011","Broward County, Florida",2017,0.801195814648729,4.55538557015977,174.967819983852,60962,"FL",173.734119597695,171.524644423764,1.51631017480454,5.16460207120789,11.0180059982213,1,0,1
"12031","Duval County, Florida",2017,0.18864774624374,4.54707512399647,175.612056023562,25668,"FL",171.575914244189,171.388273275682,1.51448419636825,5.16827733501491,10.1530003588704,1,0,1
"12057","Hillsborough County, Florida",2017,0.128071900014043,4.54824531684386,168.470814594558,36748,"FL",169.061692925983,166.795260872938,1.51474151393314,5.12676252763636,10.5118390813914,1,0,1
"12065","Jefferson County, Florida",2017,0.0909090909090909,3.28670719089185,433.507069067757,179,"FL",230.896294168342,236.394001480691,1.18988620975638,6.07190810304902,5.18738580584075,1,0,1
"12069","Lake County, Florida",2017,0.214285714285714,4.44874408833737,191.753391388497,7257,"FL",188.651345357221,188.621560222089,1.4926218290046,5.25621012660203,8.88972179927814,1,0,1
"12071","Lee County, Florida",2017,0.536585365853659,4.42569640687494,203.257574267349,18718,"FL",198.092354985227,193.991855759454,1.48742764616168,5.31447401350158,9.8372409067172,1,0,1
"12073","Leon County, Florida",2017,0.180851063829787,4.40033354905701,201.270271043823,7634,"FL",197.384251001702,194.951442881871,1.48168034465491,5.30464863690977,8.94036723330517,1,0,1
"12081","Manatee County, Florida",2017,0.4,4.47683513256573,186.477203396264,9055,"FL",179.300623130168,180.803021205872,1.49891635315429,5.22830899781252,9.11107237031751,1,0,1
"12086","Miami-Dade County, Florida",2017,0.28694900605013,4.60054574805603,164.426400781645,84720,"FL",163.196173414907,162.315348921479,1.52617493733952,5.10246305842523,11.3471069802753,1,0,1
"12095","Orange County, Florida",2017,0.225997045790251,4.56525168405918,172.842198162413,37649,"FL",171.234582142927,169.582192434713,1.51847364594646,5.1523790288862,10.5360616724503,1,0,1
"12097","Osceola County, Florida",2017,0.28125,4.33538748102551,228.055211433202,6208,"FL",216.187598492391,218.316981549324,1.46681099055757,5.42958775504833,8.73359406186306,1,0,1
"12099","Palm Beach County, Florida",2017,0.0907457322551662,4.48379420755439,189.477285051371,48604,"FL",185.566476134269,184.707245616018,1.50046960932049,5.24426914953497,10.7914611110285,1,0,1
"12101","Pasco County, Florida",2017,0.463414634146341,4.45064619065779,185.451446199949,9612,"FL",179.297507555556,181.225205479452,1.49304929701977,5.22279310223331,9.17076759685636,1,0,1
"12103","Pinellas County, Florida",2017,0.298245614035088,4.54666476751025,177.504871054414,28678,"FL",175.491606231226,174.941068825348,1.51439394604409,5.17899805109901,10.263885557275,1,0,1
"12105","Polk County, Florida",2017,0.774193548387097,4.57918410870444,166.24629920137,11613,"FL",162.281900285023,162.594829123419,1.52152084005261,5.11347041884531,9.35988043924576,1,0,1
"12115","Sarasota County, Florida",2017,0.576923076923077,4.41378377188898,198.935616941817,13892,"FL",192.543761153615,191.608731265723,1.4847323197495,5.29298123942072,9.53906841386396,1,0,1
"12117","Seminole County, Florida",2017,0.192192192192192,4.49500514360192,177.28727450221,13502,"FL",173.772840709745,174.242892289828,1.50296681221702,5.1777714366871,9.51059310160182,1,0,1
"13057","Cherokee County, Georgia",2017,0.166219839142091,4.4019930479883,195.86166272396,5343,"GA",191.027784267878,194.55167377156,1.48205740381822,5.27740860760595,8.58354257195777,1,0,1
"13063","Clayton County, Georgia",2017,0.260869565217391,4.33354266053492,217.472991332524,3710,"GA",203.653688888889,202.442669582561,1.46638537390401,5.38207466503654,8.21878715560148,1,0,1
"13067","Cobb County, Georgia",2017,0.323619631901841,4.50323900197357,181.827085646729,20488,"GA",176.608777711296,176.520057585948,1.50479691607652,5.20305615660168,9.92759462787936,1,0,1
"13089","DeKalb County, Georgia",2017,0.277930654925702,4.49812175163048,192.233317322269,16948,"GA",188.91031867809,187.495471582895,1.50365992111888,5.25870982866351,9.73790511174645,1,0,1
"13113","Fayette County, Georgia",2017,0.215909090909091,4.37399972550847,193.728563862161,3428,"GA",188.802946512591,186.636542795616,1.47567785949931,5.26645802398182,8.13973227971767,1,0,1
"13117","Forsyth County, Georgia",2017,0.159457478005865,4.35566842830166,224.895933597206,6411,"GA",220.175888887813,211.496387215564,1.47147808378551,5.41563777786453,8.76577054398726,1,0,1
"13121","Fulton County, Georgia",2017,0.243104021269525,4.46525576352342,203.473565112789,36705,"GA",200.979119724118,201.402895379338,1.49632649455207,5.31553609527911,10.5106682645449,1,0,1
"13135","Gwinnett County, Georgia",2017,0.143026004728132,4.52211717693796,181.141766490361,23714,"GA",175.841487010964,173.676867909921,1.5089802861556,5.19927996497147,10.073820870018,1,0,1
"13151","Henry County, Georgia",2017,0.0606060606060606,4.28219147797001,231.829459910437,3699,"GA",218.323434115204,215.312568304342,1.45446490611541,5.44600201476474,8.21581779183245,1,0,1
"13217","Newton County, Georgia",2017,0.285714285714286,4.18728155238572,243.869320652555,1335,"GA",206.450870539428,207.433935788458,1.43205172919601,5.49663251072769,7.19668657083435,1,0,1
